id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
6991110,消失的子弹,,https://dou.img.lithub.cc/movie/6991110.jpg,2012-08-14(中国大陆),https://movie.douban.com/subject/6991110/,6.5,"动作,悬疑,犯罪",1,本片的看点除了两大影星之外就没什么了,"悬疑,推理,犯罪,动作,剧情,中国",2012-09-07 22:44:59,2012 / 中国大陆 中国香港 / 动作 悬疑 犯罪 / 罗志良 / 谢霆锋 刘青云
2129132,超凡蜘蛛侠,,https://dou.img.lithub.cc/movie/2129132.jpg,2012-08-27(中国大陆),https://movie.douban.com/subject/2129132/,7.7,"动作,科幻,奇幻",3,真心说，没有什么悬念，这片没什么看头,"蜘蛛侠,科幻,美国,漫画改编,漫画英雄,美国电影",2012-09-07 22:43:21,2012 / 美国 / 动作 科幻 奇幻 冒险 / 马克·韦布 / 安德鲁·加菲尔德 艾玛·斯通
3395373,蝙蝠侠：黑暗骑士崛起,,https://dou.img.lithub.cc/movie/3395373.jpg,2012-08-27(中国大陆),https://movie.douban.com/subject/3395373/,8.9,"剧情,动作,科幻",,说实在的，没有前作有曲线，不过大作的本色未丢，画面感很强,"蝙蝠侠,美国,科幻,动作,超级英雄,漫画改编",2012-09-07 22:41:55,2012 / 美国 英国 / 剧情 动作 科幻 惊悚 犯罪 / 克里斯托弗·诺兰 / 克里斯蒂安·贝尔 汤姆·哈迪
6041191,听风者,,https://dou.img.lithub.cc/movie/6041191.jpg,2012-08-07(中国大陆),https://movie.douban.com/subject/6041191/,6.9,"剧情,悬疑",4,伟仔的片子基本都没什么说的，这次的小清新演绎的异常到位,"谍战,剧情,悬疑,中国大陆,推理",2012-09-07 22:41:00,2012 / 中国大陆 中国香港 / 剧情 悬疑 / 麦兆辉 庄文强 / 梁朝伟 周迅
3592853,饥饿游戏,,https://dou.img.lithub.cc/movie/3592853.jpg,2012-06-14(中国大陆),https://movie.douban.com/subject/3592853/,7.1,"动作,科幻,冒险",3,名字很贴切，生理上的饥饿加上情绪上的饥饿使得结局更有可观性,"美国,科幻,人性,小说改编,动作",2012-09-07 22:39:11,2012 / 美国 / 动作 科幻 冒险 / 盖瑞·罗斯 / 詹妮弗·劳伦斯 乔什·哈切森
3771562,普罗米修斯,,https://dou.img.lithub.cc/movie/3771562.jpg,2012-09-02(中国大陆),https://movie.douban.com/subject/3771562/,7.7,"科幻,惊悚,冒险",,在科幻片中算是烂的，制作成本这么高，官方还敢宣传是多年不见的科幻大作，真是浪费感情,"科幻,美国,异形",2012-09-07 22:36:00,2012 / 美国 英国 / 科幻 惊悚 冒险 / 雷德利·斯科特 / 劳米·拉佩斯 迈克尔·法斯宾德
4846693,隔绝,,https://dou.img.lithub.cc/movie/4846693.jpg,2012-01-13(美国),https://movie.douban.com/subject/4846693/,6.8,"科幻,悬疑,惊悚",,看完之后，真的很压抑，拷问人性的一部片子,人性,2012-08-24 16:13:08,2012 / 德国 美国 加拿大 / 科幻 悬疑 惊悚 灾难 / 泽维尔·吉恩斯 / 劳伦·日尔曼 迈克尔·比恩
4873490,失恋33天,,https://dou.img.lithub.cc/movie/4873490.jpg,2011-11-08(中国大陆),https://movie.douban.com/subject/4873490/,7.2,"剧情,爱情",5,,爱情,2011-11-12 16:09:57,2011 / 中国大陆 / 剧情 爱情 / 滕华涛 / 白百何 文章
1959195,忠犬八公物语,,https://dou.img.lithub.cc/movie/1959195.jpg,1987-08-01(日本),https://movie.douban.com/subject/1959195/,9.2,剧情,5,,狗狗,2010-02-24 23:40:47,1987 / 日本 / 剧情 / 神山征二郎 / 仲代达矢 八千草薰
1300551,天地玄黄,,https://dou.img.lithub.cc/movie/1300551.jpg,1992-09-15,https://movie.douban.com/subject/1300551/,9.1,纪录片,,,记录片,2010-02-15 00:23:19,1992 / 美国 / 纪录片 / 罗恩·弗里克
1291561,千与千寻,,https://dou.img.lithub.cc/movie/1291561.jpg,2019-06-21(中国大陆),https://movie.douban.com/subject/1291561/,9.4,"剧情,动画,奇幻",,,千与千寻,2008-06-18 22:28:47,2001 / 日本 / 剧情 动画 奇幻 / 宫崎骏 / 柊瑠美 入野自由
1295644,这个杀手不太冷,,https://dou.img.lithub.cc/movie/1295644.jpg,2024-11-01(中国大陆),https://movie.douban.com/subject/1295644/,9.4,"剧情,动作,犯罪",,,,2008-06-18 22:28:21,1994 / 法国 美国 / 剧情 动作 犯罪 / 吕克·贝松 / 让·雷诺 娜塔莉·波特曼
2055017,练习曲,,https://dou.img.lithub.cc/movie/2055017.jpg,2007-04-27(中国台湾),https://movie.douban.com/subject/2055017/,8,剧情,3,,,2008-06-17 11:02:12,2006 / 中国台湾 / 剧情 / 陈怀恩 / 东明相 杨丽音
1971111,魔法奇缘,,https://dou.img.lithub.cc/movie/1971111.jpg,2007-11-21(美国),https://movie.douban.com/subject/1971111/,7.3,"喜剧,爱情,动画",3,,美国电影,2008-06-16 14:00:24,2007 / 美国 / 喜剧 爱情 动画 歌舞 / 凯文·利玛 / 艾米·亚当斯 帕特里克·德姆西
1783457,功夫熊猫,,https://dou.img.lithub.cc/movie/1783457.jpg,2008-06-20(中国大陆),https://movie.douban.com/subject/1783457/,8.2,"喜剧,动作,动画",3,,功夫熊猫,2008-06-16 13:59:47,2008 / 美国 / 喜剧 动作 动画 冒险 / 马克·奥斯本 约翰·斯蒂文森 / 杰克·布莱克 达斯汀·霍夫曼
2154096,士兵突击,,https://dou.img.lithub.cc/movie/2154096.jpg,2006-12-24(中国大陆),https://movie.douban.com/subject/2154096/,9.5,剧情,5,,士兵突击,2008-06-16 13:51:35,2006 / 中国大陆 / 剧情 / 康洪雷 / 王宝强 陈思诚
2230888,最遥远的距离,,https://dou.img.lithub.cc/movie/2230888.jpg,2007-11-02(中国台湾),https://movie.douban.com/subject/2230888/,6.9,"剧情,爱情",,,最遥远的距离,2008-02-04 04:52:35,2007 / 中国台湾 / 剧情 爱情 / 林靖杰 / 桂纶镁 莫子仪
